I250327,05/11/2024,Feeders/Transportations,Islamabad,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 8,075,000 "," 4,037,500.0 "," 4,037,500.0 ",-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250327,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250374,No Initiation Date,Feeders/Transportations,Faisalabad,Transportation,,,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0, -   , -   ,,,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250374,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250375,25/11/2024,Feeders/Transportations,Bahawalpur (P3),Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 750,000 "," 375,000.0 "," 375,000.0 ",-0.765,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250375,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250376,25/11/2024,Feeders/Transportations,Islamabad Ph3 (P2),Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 3,062,500 "," 1,531,250.0 "," 1,531,250.0 ",-0.85,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250376,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250377,25/11/2024,Feeders/Transportations,Peshawar (P2),Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 4,775,000 "," 2,387,500.0 "," 2,387,500.0 ",#DIV/0!,,,,,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250377,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250378,25/11/2024,Feeders/Transportations,Sahiwal (P2),Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 750,000 "," 375,000.0 "," 375,000.0 ",#DIV/0!,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250378,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250379,25/11/2024,Feeders/Transportations,Wahh Estate,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 600,000 "," 300,000.0 "," 300,000.0 ",#DIV/0!,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250379,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250380,27/11/2024,Feeders/Transportations,Gulshan-e-Maymar,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0, -   , -   , -   ,-1,,,,,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250380,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250681,26/03/2025,Feeders/Transportations,CTC Lahore,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 540,000 "," 270,000.0 "," 270,000.0 ",-0.5,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,2,,,,I250681,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250734,No Initiation Date,Feeders/Transportations,Bahwalpur (P2)-B,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 4,025,000 "," 4,025,000.0 ",,-1,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250737,16/04/2025,Feeders/Transportations,ISB-BT-Ph-8,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,620,000 "," 810,000.0 "," 810,000.0 ",-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I250737,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260060,No Initiation Date,Feeders/Transportations,DHA Gujranwala,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 90,000 "," 90,000.0 ",,0,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260061,No Initiation Date,Feeders/Transportations,Jhelum (P4),Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,300,000 "," 1,300,000.0 ",,-0.85,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260068,17/07/2025,Feeders/Transportations,DHA PH 1-5,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,895,000 "," 947,500.0 "," 1,326,500.0 ",-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,2,,,,I260068,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260068,17/07/2025,Feeders/Transportations,DHA PH 7-8,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0, -   , -   , -   ,-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,I260068,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260105,No Initiation Date,Feeders/Transportations,Al Hafeez Garden & Tariq Garden,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 900,000 "," 900,000.0 ",,-1,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260105,No Initiation Date,Feeders/Transportations,Al Hafeez Garden & Tariq Garden,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 720,000 "," 720,000.0 ",,-0.765,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260159,No Initiation Date,Feeders/Transportations,Faisalabad Citi Hosuing Extension,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 960,000 "," 960,000.0 ",,-1,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260160,No Initiation Date,Feeders/Transportations,"Khyban-e-Amin, High court & Al Rehman PH4",Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,620,000 "," 1,620,000.0 ",,-0.85,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260180,No Initiation Date,Feeders/Transportations,Gujranwala Makki Road,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 2,640,000 "," 2,640,000.0 ",,-1,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260208,No Initiation Date,Feeders/Transportations,"LHE - DHA Phase 6, EME, Rahbar",Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 2,725,000 "," 2,725,000.0 ",,-1,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260294,No Initiation Date,Feeders/Transportations,Darussalam_LucknowSociety_DadabhoyTown,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 510,000 "," 510,000.0 ",,-1,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260295,No Initiation Date,Feeders/Transportations,Model Town_Sh Faisal_Faisal Cant,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 4,315,000 "," 4,315,000.0 ",,-1,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260296,No Initiation Date,Feeders/Transportations,Sukkur,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 5,400,000 "," 5,400,000.0 ",,-1,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260298,No Initiation Date,Feeders/Transportations,"Petaro Garrison, Hyderabad",Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 175,000 "," 175,000.0 ",,-1,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260361,No Initiation Date,Feeders/Transportations,Lhr MW City & Al Hafeez Ph-1,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 3,600,000 "," 3,600,000.0 ",,-1,,, -   ,,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-21-00315,30/12/2020,Feeders/Transportations,Gujranwala Ph2,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 6,262,500 "," 3,131,250.0 "," 3,131,250.0 ",-1,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-21-00315,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00435,29/12/2022,Feeders/Transportations,Karachi Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,650,000 "," 825,000.0 "," 825,000.0 ",-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00435,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00436,29/12/2022,Feeders/Transportations,Hyderabad Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 284,000 "," 142,000.0 "," 142,000.0 ",0,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,2,,,,INT-23-00436,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00437,29/12/2022,Feeders/Transportations,Lahore Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 2,587,500 "," 1,293,750.0 "," 1,293,750.0 ",-1,,,,,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00437,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00438,29/12/2022,Feeders/Transportations,Bahawalpur,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 375,000 "," 187,500.0 "," 187,500.0 ",0,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00438,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Feeders/Transportations,Multan Misc. Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 4,087,500 "," 2,043,750.0 "," 2,043,750.0 ",-1,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00440,29/12/2022,Feeders/Transportations,Sargodha,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 867,500 "," 433,750.0 "," 433,750.0 ",-0.85,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00440,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00441,29/12/2022,Feeders/Transportations,Faisalabad Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,200,000 "," 600,000.0 "," 600,000.0 ",-0.85,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00441,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00442,29/12/2022,Feeders/Transportations,Sahiwal Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 525,000 "," 262,500.0 "," 262,500.0 ",-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00442,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00444,29/12/2022,Feeders/Transportations,Islamabad Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,895,000 "," 947,500.0 "," 947,500.0 ",#DIV/0!,,,, -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00444,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00445,29/12/2022,Feeders/Transportations,Rawalpindi Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 587,000 "," 293,500.0 "," 293,500.0 ",#DIV/0!,,, 1 , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00445,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00446,29/12/2022,Feeders/Transportations,Wah Cant Misc Ares,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,920,000 "," 960,000.0 "," 960,000.0 ",#DIV/0!,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00446,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00447,29/12/2022,Feeders/Transportations,Peshawar Misc Areas,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,987,500 "," 993,750.0 "," 993,750.0 ",-1,,, -   , -   ,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00447,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00764,01/06/2023,Feeders/Transportations,Askari (1-6) Karachi,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 1,515,000 "," 757,500.0 "," 757,500.0 ",-1,,,,,,50%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,INT-23-00764,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560607,No Initiation Date,Sadiqabad,Sadiqabad,Model City Housing, 746 , 298 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,298.4," 7,483,307 "," 7,483,306.9 ",,#DIV/0!,,," 1,568 "," 9,090 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 Months,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
INT-21-00315,30/12/2020,Gujranwala,Gujranwala Ph2,University Town, 278 , 111 ,,,,,,LIVE - 100% Completed,100%,111.2," 7,377,582 "," 1,106,637.3 "," 6,270,944.7 ",-1,,0.4," 5,118 "," 3,377 ",Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-21-00315,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250327,05/11/2024,Islamabad,Islamabad,University Town P1," 1,232 ", 493 , -   ,,,,,NOT LIVE - RETAIN BUDGET,0%,492.8," 32,405,236 "," 32,405,235.7 ", -   ,-1,,0.4," 15,015 ", 218 ,Buried,0%,NOT LIVE,,0%,0,Mar-26,31,32,-16 , Yet to Start ,46113,Apr-2026,Need to retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,1,,,,,I250327,Apr-26,,,,,,,,,,,,,,,,,,,,,,
I250327,05/11/2024,Islamabad,Islamabad,University Town P2," 1,528 ", 611 , -   ,,,,,NOT LIVE - RETAIN BUDGET,0%,611.2," 31,889,374 "," 31,889,374.4 ", -   ,-0.85,,0.4," 14,365 "," 10,655 ",Buried,0%,NOT LIVE,,0%,0,Mar-26,31,32,-16 , Yet to Start ,46113,Apr-2026,Need to retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,1,,,,,I250327,Apr-26,,,,,,,,,,,,,,,,,,,,,,
I260296,No Initiation Date,Sukkur,Sukkur,Unknonwn_1, 402 , 161 ,,,,,,NOT LIVE - RETAIN BUDGET,95%,," 2,664,906 "," 512,994.3 ",,,,, -   ," 4,891 ",Arial,95%,NOT LIVE,,95%,0.95,Mar-26,31,32,-16 , In Progress ,1 Month,Apr-2026,Outside work almost done,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Apr-26,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,Unknown 01, 84 , 42 ,,,,, Unspecified area ,REMOVE BUDGET (P),0%,42," 1,499,929 ", -   ," 1,499,928.7 ",-1,,0.5, 475 ," 1,450 ",Arial,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Need to remove from Budget,Permenant Budget Removal,REMOVE BUDGET (P),,,,0,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I260296,No Initiation Date,Sukkur,Sukkur,Unknown 03, 180 , 72 ,,,,,,NOT LIVE - RETAIN BUDGET,95%,," 1,604,977 "," 308,958.1 ",,,,, -   ," 2,745 ",Arial,95%,NOT LIVE,,95%,0.95,Mar-26,31,32,-16 , In Progress ,1 Month,Apr-2026,Outside work almost done,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Apr-26,,,,,,,,,,,,,,,,,,,,,,
I260296,No Initiation Date,Sukkur,Sukkur,Unknown 11, 670 , 268 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,," 11,492,217 "," 11,492,216.9 ",,,,," 2,552 "," 5,220 ",Arial,0%,NOT LIVE,,0%,0,Mar-26,92,93, 45 , Yet to Start ,3 months,Jun-2026,Not started yet,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Jun-26,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society _ 4, 528 , 211 ,,,,, Please confirm Society name ,REMOVE BUDGET (T),0%,211.2," 8,310,751 ", -   ," 8,310,750.5 ",-1,Daska Housing,0.4," 1,925 "," 6,265 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Need to Remove (after 6 months),Temporary Budget Removal,REMOVE BUDGET (T),,,,0,,I250206,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society _ 5, 288 , 115 ,,,,, Please confirm Society name ,NOT LIVE - RETAIN BUDGET,0%,115.2," 3,704,453 "," 3,704,453.0 ", -   ,-1,,0.4, 653 ," 3,583 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,61,62, 14 , Yet to Start ,46143,May-2026,Need to Retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,1,,,,,I250206,May-26,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society _3, 508 , 203 ,,,,, Please confirm Society name ,NOT LIVE - RETAIN BUDGET,0%,203.2," 5,421,261 "," 5,421,261.3 ", -   ,-1,,0.4, 962 ," 4,603 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,61,62, 14 , Yet to Start ,46143,May-2026,Need to Retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,1,,,,,I250206,May-26,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society 10, 664 , 266 ,,,,, Please confirm Society name ,NOT LIVE - RETAIN BUDGET,0%,265.6," 7,256,046 "," 7,256,045.8 ", -   ,-0.85,Ramzan Town,0.4," 1,327 "," 6,131 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,0,1,-47 , Yet to Start ,46054,Mar-2026,Need to Retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,1,,,,,I250206,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society 13, 362 , 145 ,,,,, Please confirm Society name ,LIVE - 100% Completed,100%,144.8," 4,411,121 "," 661,668.2 "," 3,749,453.1 ",-1,Madina Housing,0.4, 811 ," 4,038 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I250206,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society 14-P1, 124 , 50 ,,,,, Please confirm Society name ,NOT LIVE - RETAIN BUDGET,0%,49.6," 1,925,058 "," 1,925,057.8 ", -   ,-0.85,Shaid Town,0.4, 309 ," 1,498 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,0,1,-47 , Yet to Start ,46054,Mar-2026,Need to Retain,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,1,,," 6,449,875 ",,I250206,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society 14-P2, 874 , 350 ,,,,, Please confirm Society name ,REMOVE BUDGET (P),0%,349.6," 11,993,795 ", -   ," 11,993,795.2 ",-1,Probable Grace City Area,0.4," 2,656 "," 9,666 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Need to Remove,Permenant Budget Removal,REMOVE BUDGET (P),,,,0,,I250206,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250206,12/09/2024,Daska,Daska,Unknown Society 14-P3, 462 , 185 ,,,,, Please confirm Society name ,REMOVE BUDGET (P),0%,184.8," 4,187,360 ", -   ," 4,187,359.7 ",-0.85,Probable Grace City Area,0.4, 613 ," 4,460 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Need to Remove,Permenant Budget Removal,REMOVE BUDGET (P),,,,0,,I250206,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
